광역	광역코드	시군구	선거인수	투표수	유효투표수	무효투표수	기권수	득표수	후보명	정당
부산광역시	2600	영도구	127967	75664	75326	338	52303	284	허경영	경제공화당
부산광역시	2600	부산진구	324855	200613	199973	640	124242	834	허경영	경제공화당
부산광역시	2600	동래구	225283	144883	144475	408	80400	630	허경영	경제공화당
부산광역시	2600	남구	237462	148749	148321	428	88713	576	허경영	경제공화당
부산광역시	2600	북구	247521	154739	154195	544	92782	709	허경영	경제공화당
부산광역시	2600	해운대구	322575	202750	202202	548	119825	747	허경영	경제공화당
부산광역시	2600	기장군	62272	38759	38575	184	23513	165	허경영	경제공화당
부산광역시	2600	사하구	283276	171149	170518	631	112127	699	허경영	경제공화당
부산광역시	2600	금정구	206527	131508	131092	416	75019	585	허경영	경제공화당
부산광역시	2600	강서구	43825	25623	25435	188	18202	95	허경영	경제공화당
부산광역시	2600	연제구	169739	108433	108080	353	61306	504	허경영	경제공화당
부산광역시	2600	수영구	144300	91170	90948	222	53130	395	허경영	경제공화당
부산광역시	2600	사상구	208350	126302	125840	462	82048	546	허경영	경제공화당
부산광역시	2600	중구	42111	25584	25464	120	16527	6	전관	새시대참사람연합
부산광역시	2600	서구	109489	65288	65010	278	44201	19	전관	새시대참사람연합
부산광역시	2600	동구	87511	54017	53798	219	33494	11	전관	새시대참사람연합
부산광역시	2600	영도구	127967	75664	75326	338	52303	23	전관	새시대참사람연합
부산광역시	2600	부산진구	324855	200613	199973	640	124242	40	전관	새시대참사람연합
부산광역시	2600	동래구	225283	144883	144475	408	80400	23	전관	새시대참사람연합
부산광역시	2600	남구	237462	148749	148321	428	88713	34	전관	새시대참사람연합
부산광역시	2600	북구	247521	154739	154195	544	92782	36	전관	새시대참사람연합
부산광역시	2600	해운대구	322575	202750	202202	548	119825	44	전관	새시대참사람연합
부산광역시	2600	기장군	62272	38759	38575	184	23513	12	전관	새시대참사람연합
부산광역시	2600	사하구	283276	171149	170518	631	112127	43	전관	새시대참사람연합
부산광역시	2600	금정구	206527	131508	131092	416	75019	35	전관	새시대참사람연합
부산광역시	2600	강서구	43825	25623	25435	188	18202	5	전관	새시대참사람연합
부산광역시	2600	연제구	169739	108433	108080	353	61306	21	전관	새시대참사람연합
부산광역시	2600	수영구	144300	91170	90948	222	53130	18	전관	새시대참사람연합
부산광역시	2600	사상구	208350	126302	125840	462	82048	36	전관	새시대참사람연합
부산광역시	2600	중구	42111	25584	25464	120	16527	15	금민	한국사회당
부산광역시	2600	서구	109489	65288	65010	278	44201	48	금민	한국사회당
부산광역시	2600	동구	87511	54017	53798	219	33494	33	금민	한국사회당
부산광역시	2600	영도구	127967	75664	75326	338	52303	38	금민	한국사회당
부산광역시	2600	부산진구	324855	200613	199973	640	124242	133	금민	한국사회당
부산광역시	2600	동래구	225283	144883	144475	408	80400	123	금민	한국사회당
부산광역시	2600	남구	237462	148749	148321	428	88713	89	금민	한국사회당
부산광역시	2600	북구	247521	154739	154195	544	92782	116	금민	한국사회당
부산광역시	2600	해운대구	322575	202750	202202	548	119825	125	금민	한국사회당
부산광역시	2600	기장군	62272	38759	38575	184	23513	16	금민	한국사회당
부산광역시	2600	사하구	283276	171149	170518	631	112127	122	금민	한국사회당
부산광역시	2600	금정구	206527	131508	131092	416	75019	91	금민	한국사회당
부산광역시	2600	강서구	43825	25623	25435	188	18202	14	금민	한국사회당
부산광역시	2600	연제구	169739	108433	108080	353	61306	84	금민	한국사회당
부산광역시	2600	수영구	144300	91170	90948	222	53130	54	금민	한국사회당
부산광역시	2600	사상구	208350	126302	125840	462	82048	97	금민	한국사회당
부산광역시	2600	중구	42111	25584	25464	120	16527	4658	이회창	무소속
부산광역시	2600	서구	109489	65288	65010	278	44201	11967	이회창	무소속
부산광역시	2600	동구	87511	54017	53798	219	33494	11067	이회창	무소속
부산광역시	2600	영도구	127967	75664	75326	338	52303	13807	이회창	무소속
부산광역시	2600	부산진구	324855	200613	199973	640	124242	40587	이회창	무소속
부산광역시	2600	동래구	225283	144883	144475	408	80400	28480	이회창	무소속
부산광역시	2600	남구	237462	148749	148321	428	88713	28994	이회창	무소속
부산광역시	2600	북구	247521	154739	154195	544	92782	32511	이회창	무소속
부산광역시	2600	해운대구	322575	202750	202202	548	119825	38551	이회창	무소속
부산광역시	2600	기장군	62272	38759	38575	184	23513	7513	이회창	무소속
부산광역시	2600	사하구	283276	171149	170518	631	112127	31723	이회창	무소속
부산광역시	2600	금정구	206527	131508	131092	416	75019	25631	이회창	무소속
부산광역시	2600	강서구	43825	25623	25435	188	18202	5237	이회창	무소속
부산광역시	2600	연제구	169739	108433	108080	353	61306	21688	이회창	무소속
부산광역시	2600	수영구	144300	91170	90948	222	53130	17574	이회창	무소속
부산광역시	2600	사상구	208350	126302	125840	462	82048	26331	이회창	무소속
대구광역시	2700	중구	66234	43459	43302	157	22775	2502	정동영	대통합민주신당
대구광역시	2700	동구	265762	176279	175576	703	89483	11357	정동영	대통합민주신당
대구광역시	2700	서구	190185	120295	119804	491	69890	6600	정동영	대통합민주신당
대구광역시	2700	남구	146210	92611	92260	351	53599	5457	정동영	대통합민주신당
대구광역시	2700	북구	341870	229360	228635	725	112510	14386	정동영	대통합민주신당
대구광역시	2700	수성구	330137	230474	229920	554	99663	12665	정동영	대통합민주신당
대구광역시	2700	달서구	437650	296170	295341	829	141480	17634	정동영	대통합민주신당
대구광역시	2700	달성군	118818	79321	78840	481	39497	5331	정동영	대통합민주신당
대구광역시	2700	중구	66234	43459	43302	157	22775	30882	이명박	한나라당
대구광역시	2700	동구	265762	176279	175576	703	89483	120170	이명박	한나라당
대구광역시	2700	서구	190185	120295	119804	491	69890	83998	이명박	한나라당
대구광역시	2700	남구	146210	92611	92260	351	53599	63764	이명박	한나라당
대구광역시	2700	북구	341870	229360	228635	725	112510	156772	이명박	한나라당
대구광역시	2700	수성구	330137	230474	229920	554	99663	164557	이명박	한나라당
대구광역시	2700	달서구	437650	296170	295341	829	141480	203226	이명박	한나라당
대구광역시	2700	달성군	118818	79321	78840	481	39497	53350	이명박	한나라당
대구광역시	2700	중구	66234	43459	43302	157	22775	706	권영길	민주노동당
대구광역시	2700	동구	265762	176279	175576	703	89483	3560	권영길	민주노동당
대구광역시	2700	서구	190185	120295	119804	491	69890	2087	권영길	민주노동당
대구광역시	2700	남구	146210	92611	92260	351	53599	1661	권영길	민주노동당
대구광역시	2700	북구	341870	229360	228635	725	112510	4868	권영길	민주노동당
대구광역시	2700	수성구	330137	230474	229920	554	99663	3851	권영길	민주노동당
대구광역시	2700	달서구	437650	296170	295341	829	141480	6227	권영길	민주노동당
대구광역시	2700	달성군	118818	79321	78840	481	39497	2817	권영길	민주노동당
대구광역시	2700	중구	66234	43459	43302	157	22775	57	이인제	민주당
대구광역시	2700	동구	265762	176279	175576	703	89483	299	이인제	민주당
대구광역시	2700	서구	190185	120295	119804	491	69890	188	이인제	민주당
대구광역시	2700	남구	146210	92611	92260	351	53599	138	이인제	민주당
대구광역시	2700	북구	341870	229360	228635	725	112510	330	이인제	민주당
대구광역시	2700	수성구	330137	230474	229920	554	99663	241	이인제	민주당
대구광역시	2700	달서구	437650	296170	295341	829	141480	413	이인제	민주당
대구광역시	2700	달성군	118818	79321	78840	481	39497	181	이인제	민주당
대구광역시	2700	중구	66234	43459	43302	157	22775	1525	문국현	창조한국당
대구광역시	2700	동구	265762	176279	175576	703	89483	7046	문국현	창조한국당
대구광역시	2700	서구	190185	120295	119804	491	69890	3907	문국현	창조한국당
대구광역시	2700	남구	146210	92611	92260	351	53599	3455	문국현	창조한국당
대구광역시	2700	북구	341870	229360	228635	725	112510	9990	문국현	창조한국당
대구광역시	2700	수성구	330137	230474	229920	554	99663	9423	문국현	창조한국당
대구광역시	2700	달서구	437650	296170	295341	829	141480	12318	문국현	창조한국당
대구광역시	2700	달성군	118818	79321	78840	481	39497	2850	문국현	창조한국당
대구광역시	2700	중구	66234	43459	43302	157	22775	22	정근모	참주인연합
대구광역시	2700	동구	265762	176279	175576	703	89483	70	정근모	참주인연합
대구광역시	2700	서구	190185	120295	119804	491	69890	31	정근모	참주인연합
대구광역시	2700	남구	146210	92611	92260	351	53599	24	정근모	참주인연합
대구광역시	2700	북구	341870	229360	228635	725	112510	46	정근모	참주인연합
대구광역시	2700	수성구	330137	230474	229920	554	99663	62	정근모	참주인연합
대구광역시	2700	달서구	437650	296170	295341	829	141480	83	정근모	참주인연합
대구광역시	2700	달성군	118818	79321	78840	481	39497	29	정근모	참주인연합
대구광역시	2700	중구	66234	43459	43302	157	22775	104	허경영	경제공화당
대구광역시	2700	동구	265762	176279	175576	703	89483	486	허경영	경제공화당
대구광역시	2700	서구	190185	120295	119804	491	69890	302	허경영	경제공화당
대구광역시	2700	남구	146210	92611	92260	351	53599	281	허경영	경제공화당
대구광역시	2700	북구	341870	229360	228635	725	112510	629	허경영	경제공화당
대구광역시	2700	수성구	330137	230474	229920	554	99663	562	허경영	경제공화당
대구광역시	2700	달서구	437650	296170	295341	829	141480	796	허경영	경제공화당
대구광역시	2700	달성군	118818	79321	78840	481	39497	215	허경영	경제공화당
대구광역시	2700	중구	66234	43459	43302	157	22775	4	전관	새시대참사람연합
대구광역시	2700	동구	265762	176279	175576	703	89483	38	전관	새시대참사람연합
대구광역시	2700	서구	190185	120295	119804	491	69890	26	전관	새시대참사람연합
대구광역시	2700	남구	146210	92611	92260	351	53599	14	전관	새시대참사람연합
대구광역시	2700	북구	341870	229360	228635	725	112510	31	전관	새시대참사람연합
대구광역시	2700	수성구	330137	230474	229920	554	99663	35	전관	새시대참사람연합
대구광역시	2700	달서구	437650	296170	295341	829	141480	48	전관	새시대참사람연합
대구광역시	2700	달성군	118818	79321	78840	481	39497	25	전관	새시대참사람연합
대구광역시	2700	중구	66234	43459	43302	157	22775	31	금민	한국사회당
대구광역시	2700	동구	265762	176279	175576	703	89483	102	금민	한국사회당
대구광역시	2700	서구	190185	120295	119804	491	69890	86	금민	한국사회당
대구광역시	2700	남구	146210	92611	92260	351	53599	71	금민	한국사회당
대구광역시	2700	북구	341870	229360	228635	725	112510	113	금민	한국사회당
대구광역시	2700	수성구	330137	230474	229920	554	99663	116	금민	한국사회당
대구광역시	2700	달서구	437650	296170	295341	829	141480	162	금민	한국사회당
대구광역시	2700	달성군	118818	79321	78840	481	39497	46	금민	한국사회당
대구광역시	2700	중구	66234	43459	43302	157	22775	7469	이회창	무소속
대구광역시	2700	동구	265762	176279	175576	703	89483	32448	이회창	무소속
대구광역시	2700	서구	190185	120295	119804	491	69890	22579	이회창	무소속
대구광역시	2700	남구	146210	92611	92260	351	53599	17395	이회창	무소속
대구광역시	2700	북구	341870	229360	228635	725	112510	41470	이회창	무소속
대구광역시	2700	수성구	330137	230474	229920	554	99663	38408	이회창	무소속
대구광역시	2700	달서구	437650	296170	295341	829	141480	54434	이회창	무소속
대구광역시	2700	달성군	118818	79321	78840	481	39497	13996	이회창	무소속
