광역	시군구	읍면동	투표소	선거인수	투표수	기권수	무효표	유효투표수	새누리당	민주통합당	자유선진당	통합진보당	창조한국당	국민생각	가자!대국민중심당	친박연합	국민행복당	기독당	녹색당	대한국당	미래연합	불교연합당	정통민주당	진보신당	청년당	한국기독당	한국문화예술당	한나라당
경상북도	포항시북구	장량동	장량동제1투	2932	1425	1507	21	1404	919	202	19	148	4	9	5	13	1	35	5	0	0	2	0	10	9	2	1	20
경상북도	포항시북구	장량동	장량동제2투	3539	1743	1796	26	1717	1239	237	22	115	6	6	2	7	0	36	3	1	3	5	0	7	2	5	1	20
경상북도	포항시북구	장량동	장량동제3투	2988	1498	1490	24	1474	950	226	18	168	5	5	1	12	2	34	2	1	1	3	0	13	5	8	1	19
경상북도	포항시북구	장량동	장량동제4투	3835	1992	1843	33	1959	1262	298	21	221	9	16	0	25	2	42	5	1	5	6	0	15	10	3	0	18
경상북도	포항시북구	장량동	장량동제5투	4939	2264	2675	18	2246	1443	395	37	230	9	13	2	15	1	39	5	0	0	4	1	20	4	4	0	24
경상북도	포항시북구	장량동	장량동제6투	5286	2133	3153	27	2106	1358	332	23	224	19	7	2	20	3	46	5	1	3	2	0	16	5	12	0	28
경상북도	포항시북구	장량동	장량동제7투	3974	1926	2048	20	1906	1157	371	26	237	15	7	0	12	1	28	4	0	1	1	1	19	5	6	1	14
경상북도	포항시북구	장량동	장량동제8투	4216	2179	2037	18	2161	1369	345	33	265	10	9	6	21	4	36	4	0	1	5	0	21	2	6	0	24
경상북도	포항시북구	장량동	장량동제9투	5068	2674	2394	27	2647	1582	519	53	335	15	15	0	16	3	27	10	1	1	4	1	30	3	5	2	25
경상북도	포항시북구	환여동	소계	8516	4594	3922	83	4511	2983	724	71	425	18	23	5	34	9	71	10	1	6	10	1	42	12	8	1	57
경상북도	포항시북구	환여동	환여동제1투	1389	713	676	25	688	545	54	3	30	0	5	1	7	0	11	0	0	0	1	1	5	2	3	1	19
경상북도	포항시북구	환여동	환여동제2투	1711	830	881	18	812	586	105	11	45	3	3	1	5	3	19	3	0	1	0	0	8	2	4	0	13
경상북도	포항시북구	환여동	환여동제3투	3974	2300	1674	26	2274	1401	438	41	261	7	8	3	17	5	28	6	0	4	8	0	22	5	1	0	19
경상북도	포항시북구	환여동	환여동제4투	1442	751	691	14	737	451	127	16	89	8	7	0	5	1	13	1	1	1	1	0	7	3	0	0	6
경상북도	포항시남구	계	계	200029	107301	92728	2813	104488	70047	17448	1565	6064	454	979	825	1179	170	1277	228	64	111	339	63	681	260	277	126	2331
경상북도	포항시남구	재외투표	재외투표	349	153	196	0	153	69	47	2	23	0	0	1	0	0	1	2	0	1	0	1	0	3	0	0	3
경상북도	포항시남구	국내부재자투표	국내부재자투표	4804	4347	457	114	4233	2262	901	110	309	60	43	31	57	11	35	18	6	16	27	3	40	30	12	15	247
경상북도	포항시남구	구룡포읍	소계	8931	4789	4142	290	4499	3526	316	36	90	10	74	97	73	5	54	16	4	3	15	5	7	11	13	9	135
경상북도	포항시남구	구룡포읍	구룡포읍제1투	3831	1989	1842	94	1895	1486	137	17	36	4	26	41	31	3	23	8	1	1	11	1	2	4	11	1	51
경상북도	포항시남구	구룡포읍	구룡포읍제2투	1997	1123	874	88	1035	810	69	7	19	0	29	16	13	1	14	1	1	1	2	4	2	3	0	5	38
경상북도	포항시남구	구룡포읍	구룡포읍제3투	1147	718	429	56	662	532	32	2	15	4	11	15	12	0	9	1	1	0	0	0	2	3	1	2	20
경상북도	포항시남구	구룡포읍	구룡포읍제4투	1956	959	997	52	907	698	78	10	20	2	8	25	17	1	8	6	1	1	2	0	1	1	1	1	26
경상북도	포항시남구	연일읍	소계	25684	13546	12138	259	13287	8781	2363	190	880	62	109	73	127	28	149	34	10	18	39	7	106	30	31	9	241
경상북도	포항시남구	연일읍	연일읍제1투	2734	1353	1381	37	1316	901	206	15	62	6	14	16	11	3	19	5	0	3	8	1	9	1	3	2	31
경상북도	포항시남구	연일읍	연일읍제2투	3560	1795	1765	36	1759	1212	296	27	89	5	12	7	20	4	25	3	1	1	5	3	6	2	6	1	34
경상북도	포항시남구	연일읍	연일읍제3투	2340	1155	1185	20	1135	792	163	8	75	3	10	7	9	2	16	2	4	0	3	0	9	3	4	2	23
경상북도	포항시남구	연일읍	연일읍제4투	3846	1796	2050	31	1765	1157	328	21	104	6	13	10	25	7	17	3	1	3	6	1	13	4	8	2	36
경상북도	포항시남구	연일읍	연일읍제5투	3363	1767	1596	31	1736	1132	300	29	141	13	12	11	16	4	13	8	0	2	4	0	15	2	1	0	33
경상북도	포항시남구	연일읍	연일읍제6투	3571	2055	1516	22	2033	1266	426	37	165	11	17	1	18	4	19	2	0	2	4	1	24	7	2	1	26
경상북도	포항시남구	연일읍	연일읍제7투	3813	2269	1544	30	2239	1347	503	41	201	13	14	5	14	2	15	6	2	7	2	0	26	7	3	1	30
경상북도	포항시남구	연일읍	연일읍제8투	891	510	381	21	489	369	55	5	16	1	7	5	2	0	11	1	1	0	0	1	2	0	2	0	11
경상북도	포항시남구	연일읍	연일읍제9투	1566	846	720	31	815	605	86	7	27	4	10	11	12	2	14	4	1	0	7	0	2	4	2	0	17
경상북도	포항시남구	오천읍	소계	36189	16885	19304	393	16492	10591	3100	265	1087	66	115	95	222	30	178	39	17	15	74	8	100	48	45	20	377
경상북도	포항시남구	오천읍	오천읍제1투	3028	1466	1562	37	1429	899	284	19	81	4	9	10	35	6	8	4	3	5	10	0	9	3	6	0	34
경상북도	포항시남구	오천읍	오천읍제2투	2360	1229	1131	47	1182	865	163	15	57	6	7	13	11	2	8	1	2	0	4	1	3	2	2	2	18
경상북도	포항시남구	오천읍	오천읍제3투	1826	1038	788	36	1002	717	137	12	62	3	8	4	15	1	5	3	0	0	2	0	6	0	3	0	24
